co_cnes,co_ibge,origem_dado,data_atualizacao,lat,long
2299763,"420870","PMAQ","2015-05-27","-29.0036594867698","-49.8480176925645"
2299771,"420870","PMAQ","2015-05-27","-29.0984702110282","-49.863681793211406"
2299801,"420870","PMAQ","2015-05-27","-29.0023720264426","-49.7671651840196"
2299828,"420870","PMAQ","2015-05-27","-28.926615715026003","-49.83117341995089"
2300001,"420650","PMAQ","2015-05-27","-26.474445128320003","-48.9921042659495"
2300028,"420650","PMAQ","2015-05-27","-26.474445128320003","-48.9921042659495"
2300052,"420650","PMAQ","2015-05-27","-26.473000000000003","-49.003"
2300060,"420650","PMAQ","2015-05-27","-26.474445128320003","-48.9921042659495"
2300079,"420650","PMAQ","2015-05-27","-26.474445128320003","-48.9921042659495"
2300095,"420650","PMAQ","2015-05-27","-26.473000000000003","-49.003"
2300168,"420520","PMAQ","2015-05-27","-27.2738954846383","-51.4434329044499"
2300214,"420455","PMAQ","2015-05-27","-27.566757202147603","-50.3837943077073"
2300249,"420340","PMAQ","2015-05-27","-27.9009819030754","-50.7604408264145"
2300273,"420455","PMAQ","2015-05-27","-27.578558921813197","-50.36667108535621"
2300303,"420417","PMAQ","2015-05-27","-27.624059915541803","-50.9763050079331"
2300354,"420455","PMAQ","2015-05-27","-27.5848083449709","-50.363760554615"
2300451,"420417","PMAQ","2015-05-27","-27.795828067738398","-50.87006226467879"
2300915,"420455","PMAQ","2015-05-27","-27.5848083449709","-50.363760554615"
2301016,"420325","PMAQ","2015-05-27","-27.937685251235198","-50.5129480361924"
2302179,"420300","PMAQ","2015-05-27","-26.7665684223167","-51.2027692794785"
2302187,"420300","PMAQ","2015-05-27","-26.7674374580376","-51.0141348838791"
2302195,"420300","PMAQ","2015-05-27","-26.8069410324089","-50.9310936927781"
2302225,"420300","PMAQ","2015-05-27","-26.7753476727181","-51.019034758998096"
2302241,"420300","PMAQ","2015-05-27","-26.7753476727181","-51.019034758998096"
2302349,"420550","PMAQ","2015-05-27","-27.023446962706","-50.925079235234605"
2302357,"420550","PMAQ","2015-05-27","-27.023446962706","-50.925079235234605"
2302373,"420550","PMAQ","2015-05-27","-27.023446962706","-50.925079235234605"
2302438,"420480","PMAQ","2015-05-27","-27.289845943450104","-50.5787801742539"
2302446,"420480","PMAQ","2015-05-27","-27.282982506466197","-50.5826010352621"
2302454,"420480","PMAQ","2015-05-27","-27.2820031642906","-50.5681371688828"
2302489,"420480","PMAQ","2015-05-27","-27.1993374824516","-50.632939338682604"
2302535,"420757","PMAQ","2015-05-27","-26.985061168669898","-51.324927806852706"
2302586,"420315","PMAQ","2015-05-27","-26.604677177073302","-51.096634904598105"
2302608,"420675","PMAQ","2015-05-27","-27.1799075603477","-51.238217353819294"
2302713,"420757","PMAQ","2015-05-27","-27.0010780507867","-51.24061909787579"
2302802,"420830","PMAQ","2015-05-27","-27.095937883685604","-48.6173993861423"
2302810,"420830","PMAQ","2015-05-27","-27.095937883685604","-48.6173993861423"
2303019,"420320","PMAQ","2015-05-27","-27.0264564992356","-48.649995852100496"
2303183,"420830","PMAQ","2015-05-27","-27.095937883685604","-48.6173993861423"
2303191,"420830","PMAQ","2015-05-27","-27.095937883685604","-48.6173993861423"
2303205,"420830","PMAQ","2015-05-27","-27.095937883685604","-48.6173993861423"
2303302,"420710","PMAQ","2015-05-27","-26.9027209","-48.8255279"
2303310,"420710","PMAQ","2015-05-27","-26.9046251832167","-48.8250140063896"
2303329,"420710","PMAQ","2015-05-27","-26.9","-48.827"
2303337,"420710","PMAQ","2015-05-27","-26.9046251832167","-48.8250140063896"
2303558,"420320","PMAQ","2015-05-27","-27.0264564992356","-48.649995852100496"
2305828,"420890","PMAQ","2015-05-27","-26.4904843494135","-49.0762988228022"
2305895,"420890","PMAQ","2015-05-27","-26.486","-49.067"
2305909,"420890","PMAQ","2015-05-27","-26.4904843494135","-49.0762988228022"
2305917,"420890","PMAQ","2015-05-27","-26.482865810393502","-49.05897617339949"
2306042,"420890","PMAQ","2015-05-27","-26.4904843494135","-49.0762988228022"
2306093,"420890","PMAQ","2015-05-27","-26.4904843494135","-49.0762988228022"
2306107,"420890","PMAQ","2015-05-27","-26.4904843494135","-49.0762988228022"
2306115,"420890","PMAQ","2015-05-27","-26.5040659904472","-49.1127276420579"
2306123,"420890","PMAQ","2015-05-27","-26.532540321349302","-49.224286079405296"
2306131,"420890","PMAQ","2015-05-27","-26.4904843494135","-49.0762988228022"
2306174,"420890","PMAQ","2015-05-27","-26.486","-49.067"
2306204,"420890","PMAQ","2015-05-27","-26.4904843494135","-49.0762988228022"
2306212,"420890","PMAQ","2015-05-27","-26.4696586132042","-49.095475673674095"
2334836,"420590","PMAQ","2015-05-27","-26.9129097461693","-48.986856937407"
2357887,"420420","PMAQ","2015-05-27","-27.1068370215332","-52.6170311134137"
2377527,"420419","PMAQ","2015-05-27","-27.595564126967602","-49.5809340476975"
2377780,"420850","PMAQ","2015-05-27","-27.4148584906674","-49.6034147011329"
2377799,"420850","PMAQ","2015-05-27","-27.4148584906674","-49.6034147011329"
2377802,"420850","PMAQ","2015-05-27","-27.4148584906674","-49.6034147011329"
2377810,"420850","PMAQ","2015-05-27","-27.416317462920297","-49.597671031950505"
2377950,"420850","PMAQ","2015-05-27","-27.4148584906674","-49.6034147011329"
2378094,"420419","PMAQ","2015-05-27","-27.585298251201","-49.544325954890496"
2378299,"420535","PMAQ","2015-05-27","-26.7794323287604","-53.3448914354815"
2378469,"420765","PMAQ","2015-05-27","-26.9960166793445","-53.5395118843069"
2378523,"420840","PMAQ","2015-05-27","-27.1718180179588","-53.7103986740097"
2378590,"420500","PMAQ","2015-05-27","-26.2664885336603","-53.63139512282721"
2378604,"420500","PMAQ","2015-05-27","-26.2664885336603","-53.63139512282721"
2378698,"420640","PMAQ","2015-05-27","-26.6003475707552","-53.52208971818379"
2378701,"420500","PMAQ","2015-05-27","-26.2619805335991","-53.633193969725"
2378736,"420660","PMAQ","2015-05-27","-26.3871002197258","-53.5272145271286"
2378884,"420490","PMAQ","2015-05-27","-26.899509429930898","-53.5048127174362"
2378922,"420490","PMAQ","2015-05-27","-26.8187686","-53.50884839999999"
2378957,"420810","PMAQ","2015-05-27","-26.3371264112188","-49.9087562022231"
2378965,"420810","PMAQ","2015-05-27","-26.3371264112188","-49.9087562022231"
2378973,"420810","PMAQ","2015-05-27","-26.3371264112188","-49.9087562022231"
2379015,"420810","PMAQ","2015-05-27","-26.3371264112188","-49.9087562022231"
2379031,"420810","PMAQ","2015-05-27","-26.3371264112188","-49.9087562022231"
2379643,"420360","PMAQ","2015-05-27","-27.3990529792285","-51.2236729932379"
2379651,"420360","PMAQ","2015-05-27","-27.540632486342602","-51.1730504035935"
2379678,"420360","PMAQ","2015-05-27","-27.3990529792285","-51.2236729932379"
2379686,"420360","PMAQ","2015-05-27","-27.3990529792285","-51.2236729932379"
2379694,"420360","PMAQ","2015-05-27","-27.3990529792285","-51.2236729932379"
2379708,"420360","PMAQ","2015-05-27","-27.254258394240498","-51.2406206130967"
2379716,"420360","PMAQ","2015-05-27","-27.2552776336662","-50.915944576262"
2379724,"420360","PMAQ","2015-05-27","-27.3990529792285","-51.2236729932379"
2379775,"420670","PMAQ","2015-05-27","-27.1670758724205","-51.487255096434005"
2379805,"420670","PMAQ","2015-05-27","-27.170303184707198","-51.49621531025989"
2379813,"420670","PMAQ","2015-05-27","-27.163749933242002","-51.3996863365158"
2379821,"420670","PMAQ","2015-05-27","-27.134814262389302","-51.4746809005722"
2379961,"420680","PMAQ","2015-05-27","-27.091549016055","-51.3684502619661"
2380005,"420400","PMAQ","2015-05-27","-27.072035221570896","-51.6589480985776"
2380269,"420390","PMAQ","2015-05-27","-27.407552003859703","-51.6401195526108"
2380307,"420390","PMAQ","2015-05-27","-27.367458343505103","-51.599135398863204"
2380358,"420390","PMAQ","2015-05-27","-27.3437368869774","-51.614735126493905"
2385414,"420610","PMAQ","2015-05-27","-28.188321590422802","-49.2142868041978"
2385430,"420610","PMAQ","2015-05-27","-28.1052052974693","-49.3021774291978"
2385473,"420620","PMAQ","2015-05-27","-28.3306825160972","-49.034965038298104"
2385481,"420620","PMAQ","2015-05-27","-28.3645641803733","-48.983702659605505"
2385538,"420620","PMAQ","2015-05-27","-28.330017328261498","-49.0541696548448"
2385546,"420620","PMAQ","2015-05-27","-28.3276462554923","-49.063696861265704"
2385554,"420620","PMAQ","2015-05-27","-28.3291307178425","-49.03947025816179"
2385678,"420720","PMAQ","2015-05-27","-28.345698699999996","-48.814244"
2385708,"420730","PMAQ","2015-05-27","-28.3198571205131","-48.72938632964949"
2385716,"420730","PMAQ","2015-05-27","-28.2399511140131","-48.6692841969227"
2385724,"420730","PMAQ","2015-05-27","-28.1637954711906","-48.71333599090429"
2385732,"420730","PMAQ","2015-05-27","-28.2399511140131","-48.6692841969227"
2385740,"420730","PMAQ","2015-05-27","-28.2399511140131","-48.6692841969227"
2385759,"420730","PMAQ","2015-05-27","-28.168365955352","-48.668982982634105"
2385767,"420730","PMAQ","2015-05-27","-28.2399511140131","-48.6692841969227"
2385775,"420730","PMAQ","2015-05-27","-28.3388042449943","-48.7051820754991"
2385783,"420730","PMAQ","2015-05-27","-28.2399511140131","-48.6692841969227"
2385791,"420730","PMAQ","2015-05-27","-28.2399511140131","-48.6692841969227"
2385805,"420730","PMAQ","2015-05-27","-28.2399511140131","-48.6692841969227"
2385856,"420730","PMAQ","2015-05-27","-28.2399511140131","-48.6692841969227"
2385902,"420730","PMAQ","2015-05-27","-28.2399511140131","-48.6692841969227"
2385910,"420730","PMAQ","2015-05-27","-28.2399511140131","-48.6692841969227"
2385937,"420730","PMAQ","2015-05-27","-28.2399511140131","-48.6692841969227"
2385945,"420730","PMAQ","2015-05-27","-28.1069326400749","-48.708765506743"
2385953,"420730","PMAQ","2015-05-27","-28.193074464797203","-48.66447687148911"
2385961,"420730","PMAQ","2015-05-27","-28.24","-48.67"
2385988,"420730","PMAQ","2015-05-27","-28.2483708858482","-48.70016098022321"
2407329,"420395","PMAQ","2015-05-27","-28.4361577033988","-48.950636386869895"
2410893,"420560","PMAQ","2015-05-27","-26.455476238380697","-52.682002075558"
2410923,"420768","PMAQ","2015-05-27","-26.632560097681697","-52.454296911798004"
2410966,"420768","PMAQ","2015-05-27","-26.632560097681697","-52.454296911798004"
2418835,"420600","PMAQ","2015-05-27","-27.318645907505","-48.578166564509495"
2418843,"420600","PMAQ","2015-05-27","-27.315","-48.559"
2418851,"420600","PMAQ","2015-05-27","-27.377897500991","-48.6296939849839"
2418878,"420600","PMAQ","2015-05-27","-27.3634564876548","-48.5527896881089"
2418886,"420600","PMAQ","2015-05-27","-27.4262309074394","-48.592379093168795"
2418894,"420600","PMAQ","2015-05-27","-27.3627805709831","-48.6003613471971"
2418908,"420600","PMAQ","2015-05-27","-27.318645907505","-48.578166564509495"
2419041,"420545","PMAQ","2015-05-27","-28.7424153508779","-49.4688610533615"
2419750,"420460","PMAQ","2015-05-27","-28.673572252674603","-49.365939558822205"
2419769,"420460","PMAQ","2015-05-27","-28.705065250395897","-49.472057819365"
2419777,"420460","PMAQ","2015-05-27","-28.6641669273368","-49.4213533401475"
2419785,"420460","PMAQ","2015-05-27","-28.6623430252067","-49.3838238716111"
2436426,"420910","PMAQ","2015-05-27","-26.3314175605766","-48.867444992064"
2436434,"420910","PMAQ","2015-05-27","-26.304517648654","-48.849409143238"
2491028,"420380","PMAQ","2015-05-27","-26.1362707614891","-50.390231609343004"
2491036,"420380","PMAQ","2015-05-27","-26.1788070142524","-50.3978487118933"
2491052,"420380","PMAQ","2015-05-27","-26.203283071517202","-50.42140960693211"
2491109,"420380","PMAQ","2015-05-27","-26.183080673217002","-50.6912612915024"
2491133,"420380","PMAQ","2015-05-27","-26.2704563140862","-50.3607487678513"
2491141,"420380","PMAQ","2015-05-27","-26.194850206374397","-50.369482040403796"
2491168,"420380","PMAQ","2015-05-27","-26.423685550688898","-50.655341148374994"
2491192,"420380","PMAQ","2015-05-27","-26.356523036956002","-50.6208372116074"
2491230,"420380","PMAQ","2015-05-27","-26.175345182418102","-50.57414531707621"
2511274,"420910","PMAQ","2015-05-27","-26.304517648654","-48.849409143238"
2511282,"420910","PMAQ","2015-05-27","-26.209441","-48.9126255"
2512408,"420590","PMAQ","2015-05-27","-26.998118162154398","-49.0381193160996"
2512424,"420590","PMAQ","2015-05-27","-26.929839849471303","-48.9547562599168"
2512459,"420590","PMAQ","2015-05-27","-26.930999999999997","-48.958999999999996"
2512467,"420590","PMAQ","2015-05-27","-26.998021602629798","-48.8908982276902"
2512483,"420590","PMAQ","2015-05-27","-26.9183685142377","-48.967706568126296"
2512777,"420750","PMAQ","2015-05-27","-26.8871176242821","-49.2601418495164"
2512793,"420750","PMAQ","2015-05-27","-26.9202268123619","-49.2275476455674"
2512815,"420750","PMAQ","2015-05-27","-26.9062559992379","-49.2401404600146"
2512858,"420750","PMAQ","2015-05-27","-26.9062559992379","-49.2401404600146"
2512866,"420750","PMAQ","2015-05-27","-26.8812489509575","-49.286255836485395"
2512904,"420750","PMAQ","2015-05-27","-26.952638626097897","-49.28627729415749"
2512920,"420750","PMAQ","2015-05-27","-26.9062559992379","-49.2401404600146"
2512963,"420630","PMAQ","2015-05-27","-27.1264994144432","-49.023399353025894"
2513404,"420515","PMAQ","2015-05-27","-26.7139542102806","-49.483194351194896"
2513854,"420820","PMAQ","2015-05-27","-26.9074262397994","-48.6570232083488"
2513862,"420820","PMAQ","2015-05-27","-26.9074262397994","-48.6570232083488"
2513897,"420820","PMAQ","2015-05-27","-26.9074262397994","-48.6570232083488"
2513919,"420820","PMAQ","2015-05-27","-26.9074262397994","-48.6570232083488"
2513927,"420820","PMAQ","2015-05-27","-26.9074262397994","-48.6570232083488"
2513943,"420820","PMAQ","2015-05-27","-26.908","-48.662"
2513986,"420820","PMAQ","2015-05-27","-26.9074262397994","-48.6570232083488"
2514044,"420820","PMAQ","2015-05-27","-26.9074262397994","-48.6570232083488"
2514052,"420820","PMAQ","2015-05-27","-26.9074262397994","-48.6570232083488"
2514060,"420820","PMAQ","2015-05-27","-26.9074262397994","-48.6570232083488"
2514087,"420820","PMAQ","2015-05-27","-26.9074262397994","-48.6570232083488"
2514109,"420820","PMAQ","2015-05-27","-26.9074262397994","-48.6570232083488"
2514117,"420820","PMAQ","2015-05-27","-26.9074262397994","-48.6570232083488"
2514141,"420820","PMAQ","2015-05-27","-26.9074262397994","-48.6570232083488"
2514168,"420820","PMAQ","2015-05-27","-26.908","-48.662"
2514176,"420820","PMAQ","2015-05-27","-26.908","-48.662"
2537524,"420420","PMAQ","2015-05-27","-26.9976460933677","-52.6493167877182"
2537532,"420420","PMAQ","2015-05-27","-27.1068370215332","-52.6170311134137"
2537540,"420420","PMAQ","2015-05-27","-27.1068370215332","-52.6170311134137"
2537575,"420420","PMAQ","2015-05-27","-27.105978600000004","-52.612162899999994"
2537583,"420420","PMAQ","2015-05-27","-27.1068370215332","-52.6170311134137"
2537591,"420420","PMAQ","2015-05-27","-27.1068370215332","-52.6170311134137"
2537605,"420420","PMAQ","2015-05-27","-27.1068370215332","-52.6170311134137"
2537613,"420420","PMAQ","2015-05-27","-27.1068370215332","-52.6170311134137"
2537621,"420420","PMAQ","2015-05-27","-27.224067449568896","-52.7248263359054"
2537648,"420420","PMAQ","2015-05-27","-27.1068370215332","-52.6170311134137"
2537656,"420420","PMAQ","2015-05-27","-27.1068370215332","-52.6170311134137"
2537664,"420420","PMAQ","2015-05-27","-27.1068370215332","-52.6170311134137"
2537680,"420420","PMAQ","2015-05-27","-26.9745790958397","-52.7452969551071"
2537699,"420420","PMAQ","2015-05-27","-27.1068370215332","-52.6170311134137"
2537702,"420420","PMAQ","2015-05-27","-27.1068370215332","-52.6170311134137"
2537710,"420420","PMAQ","2015-05-27","-27.1068370215332","-52.6170311134137"
2537729,"420420","PMAQ","2015-05-27","-27.1068370215332","-52.6170311134137"
2537737,"420420","PMAQ","2015-05-27","-27.1068370215332","-52.6170311134137"
2537745,"420420","PMAQ","2015-05-27","-27.1068370215332","-52.6170311134137"
2537869,"420350","PMAQ","2015-05-27","-26.394551141005604","-53.0901551703376"
2537915,"420895","PMAQ","2015-05-27","-26.720569403503","-52.8588992560494"
2537974,"420410","PMAQ","2015-05-27","-27.1612817848637","-52.880474892892195"
2538326,"420785","PMAQ","2015-05-27","-26.6572269448","-52.89501135630779"
2553015,"420350","PMAQ","2015-05-27","-26.394551141005604","-53.0901551703376"
2553228,"420775","PMAQ","2015-05-27","-26.824065031575604","-53.27605779404039"
2553252,"420665","PMAQ","2015-05-27","-27.1369108659036","-52.7838401342671"
2553260,"420665","PMAQ","2015-05-27","-27.1369108659036","-52.7838401342671"
2553287,"420475","PMAQ","2015-05-27","-26.973139698327603","-53.0932904925904"
2554887,"420350","PMAQ","2015-05-27","-26.394551141005604","-53.0901551703376"
2555050,"420570","PMAQ","2015-05-27","-28.026992082595","-48.618364334104996"
2555069,"420570","PMAQ","2015-05-27","-27.9537355899803","-48.6299943923936"
2555077,"420570","PMAQ","2015-05-27","-27.976738214492002","-48.641560077665794"
2555085,"420570","PMAQ","2015-05-27","-28.114700317382002","-48.6473321914659"
2555093,"420570","PMAQ","2015-05-27","-27.9959321022026","-48.648555278776705"
2555107,"420570","PMAQ","2015-05-27","-27.9959321022026","-48.648555278776705"
2555115,"420570","PMAQ","2015-05-27","-28.020895934825898","-48.61255668285379"
2555123,"420570","PMAQ","2015-05-27","-28.023000000000003","-48.613"
2555131,"420570","PMAQ","2015-05-27","-28.020895934825898","-48.61255668285379"
2555158,"420570","PMAQ","2015-05-27","-28.0865478515617","-48.6831235885606"
2555166,"420570","PMAQ","2015-05-27","-28.020895934825898","-48.61255668285379"
2555530,"420545","PMAQ","2015-05-27","-28.7424153508779","-49.4688610533615"
2555824,"420360","PMAQ","2015-05-27","-27.401597499846602","-51.2310719490036"
2557983,"420780","PMAQ","2015-05-27","-27.016186689115898","-51.9041079240294"
2557991,"420780","PMAQ","2015-05-27","-27.016186689115898","-51.9041079240294"
2560658,"420900","PMAQ","2015-05-27","-27.173944529232802","-51.50668973333771"
2560674,"420900","PMAQ","2015-05-27","-27.1134238","-51.5997848"
2560682,"420900","PMAQ","2015-05-27","-27.173944529232802","-51.50668973333771"
2560690,"420900","PMAQ","2015-05-27","-27.1603918075554","-51.6560626029953"
2560712,"420900","PMAQ","2015-05-27","-27.173944529232802","-51.50668973333771"
2588889,"420740","PMAQ","2015-05-27","-27.4946042536369","-49.427729344991796"
2588927,"420517","PMAQ","2015-05-27","-26.725890000000003","-52.556340000000006"
2596725,"420370","PMAQ","2015-05-27","-27.229309999999998","-48.80957"
2596741,"420370","PMAQ","2015-05-27","-27.272414794608604","-48.7892731276779"
2596768,"420370","PMAQ","2015-05-27","-27.3078489303581","-48.800024986265704"
2597152,"420360","PMAQ","2015-05-27","-27.3990529792285","-51.2236729932379"
2609711,"420425","PMAQ","2015-05-27","-28.59907","-49.33403"
2609827,"420425","PMAQ","2015-05-27","-28.5902345180503","-49.3165326118455"
2610353,"420880","PMAQ","2015-05-27","-28.6224639415733","-48.9118838310227"
2622726,"420540","PMAQ","2015-05-27","-27.4511","-48.452040000000004"
2623250,"420900","PMAQ","2015-05-27","-27.17793","-51.50522"
2624419,"420870","PMAQ","2015-05-27","-28.9856457710258","-49.7695255279527"
2624745,"420470","PMAQ","2015-05-27","-26.890829999999998","-53.158080000000005"
2625318,"420775","PMAQ","2015-05-27","-26.82207","-53.27121999999999"
2626608,"420880","PMAQ","2015-05-27","-28.6122930049888","-48.864333629606705"
2626616,"420880","PMAQ","2015-05-27","-28.7323057651511","-49.1690325736985"
2626624,"420880","PMAQ","2015-05-27","-28.718068599700104","-49.0604782104478"
2647419,"420460","PMAQ","2015-05-27","-28.703090000000003","-49.3367"
2647427,"420460","PMAQ","2015-05-27","-28.69224","-49.42134"
2647435,"420460","PMAQ","2015-05-27","-28.72332","-49.3625"
2649233,"420630","PMAQ","2015-05-27","-27.0680701732628","-48.9622879028306"
2651742,"420530","PMAQ","2015-05-27","-26.839587800000004","-52.23778529999999"
2651769,"420530","PMAQ","2015-05-27","-26.8477106094353","-52.2499251365646"
2651939,"420360","PMAQ","2015-05-27","-27.3990529792285","-51.2236729932379"
2652005,"420460","PMAQ","2015-05-27","-28.672359999999998","-49.413109999999996"
2652048,"420890","PMAQ","2015-05-27","-26.500493288039397","-49.082129001616"
2657791,"420420","PMAQ","2015-05-27","-27.037359999999996","-52.634640000000005"
2657945,"420900","PMAQ","2015-05-27","-27.173944529232802","-51.50668973333771"
2657953,"420900","PMAQ","2015-05-27","-27.17328","-51.52122"
2658003,"420580","PMAQ","2015-05-27","-26.0220755061165","-48.8498418594081"
2658011,"420580","PMAQ","2015-05-27","-26.02968","-48.8525"
2658038,"420580","PMAQ","2015-05-27","-26.024910000000002","-48.85387"
2658089,"420845","PMAQ","2015-05-27","-26.0653209686272","-48.6252951621995"
2658097,"420330","PMAQ","2015-05-27","-26.193","-49.266000000000005"
2658100,"420330","PMAQ","2015-05-27","-26.17834","-49.25405"
2658127,"420330","PMAQ","2015-05-27","-26.193","-49.266000000000005"
2658135,"420330","PMAQ","2015-05-27","-26.077498197554803","-49.194953441618395"
2658267,"420845","PMAQ","2015-05-27","-26.083333","-48.616667"
2658291,"420845","PMAQ","2015-05-27","-26.14113","-48.59597"
2658305,"420845","PMAQ","2015-05-27","-26.0070204734795","-48.604674339293005"
2658321,"420840","PMAQ","2015-05-27","-27.175375089490398","-53.71480206490249"
2658348,"420840","PMAQ","2015-05-27","-27.175375089490398","-53.71480206490249"
2660601,"420860","PMAQ","2015-05-27","-27.165799140929398","-51.8081116676316"
2660628,"420860","PMAQ","2015-05-27","-27.1728530868747","-51.7433538390133"
2660873,"420515","PMAQ","2015-05-27","-26.720460955541395","-49.4792933619333"
2660903,"420545","PMAQ","2015-05-27","-28.78422","-49.53611"
2660911,"420545","PMAQ","2015-05-27","-28.714890000000004","-49.46012"
2660938,"420545","PMAQ","2015-05-27","-28.715770000000003","-49.44542"
2660954,"420545","PMAQ","2015-05-27","-28.715770000000003","-49.44542"
2661241,"420395","PMAQ","2015-05-27","-28.449032306670297","-48.9455938339219"
2661268,"420395","PMAQ","2015-05-27","-28.42482","-48.94506"
2661276,"420395","PMAQ","2015-05-27","-28.4520256519309","-48.958060741423104"
2661284,"420395","PMAQ","2015-05-27","-28.4445","-48.95394"
2662930,"420450","PMAQ","2015-05-27","-26.42591","-49.24064"
2663058,"420450","PMAQ","2015-05-27","-26.425","-49.243"
2663066,"420450","PMAQ","2015-05-27","-26.435476541518398","-49.2799258232102"
2663074,"420450","PMAQ","2015-05-27","-26.435740000000003","-49.26361"
2663392,"420810","PMAQ","2015-05-27","-26.321209999999997","-49.90743"
2664089,"420550","PMAQ","2015-05-27","-27.02378","-50.92047"
2664097,"420550","PMAQ","2015-05-27","-27.079720000000002","-50.89157"
2664925,"420360","PMAQ","2015-05-27","-27.40786","-51.23082"
2665948,"420850","PMAQ","2015-05-27","-27.40415","-49.60385"
2672537,"420750","PMAQ","2015-05-27","-26.902781724929","-49.2398858070359"
2672553,"420790","PMAQ","2015-05-27","-26.24038","-50.799279999999996"
2672588,"420790","PMAQ","2015-05-27","-26.236612937102297","-50.8039000498131"
2672618,"420790","PMAQ","2015-05-27","-26.2429583072655","-50.795459747313004"
2689405,"420760","PMAQ","2015-05-27","-27.4097088482285","-51.7708536189115"
2689545,"420555","PMAQ","2015-05-27","-27.174751499232396","-50.8064082491164"
2689618,"420760","PMAQ","2015-05-27","-27.2949957847587","-51.7738652229294"
2689804,"420800","PMAQ","2015-05-27","-27.2765743732444","-52.345883846281396"
2689812,"420415","PMAQ","2015-05-27","-27.634738605369897","-51.3359938247645"
2689952,"420640","PMAQ","2015-05-27","-26.6003475707552","-53.52208971818379"
2690357,"420800","PMAQ","2015-05-27","-27.277325391768603","-52.346892356871"
2690373,"420395","PMAQ","2015-05-27","-28.458838462828805","-48.9817070960984"
2690470,"420720","PMAQ","2015-05-27","-28.23726","-48.8743"
2690489,"420720","PMAQ","2015-05-27","-28.3438499095259","-48.8146717195152"
2690497,"420720","PMAQ","2015-05-27","-28.3438499095259","-48.8146717195152"
2690500,"420720","PMAQ","2015-05-27","-28.3438499095259","-48.8146717195152"
2690586,"420320","PMAQ","2015-05-27","-27.086129999999997","-48.69085"
2690608,"420800","PMAQ","2015-05-27","-27.2468876838676","-52.412188053129604"
2690616,"420370","PMAQ","2015-05-27","-27.2873675823204","-48.7557363510118"
2690640,"420320","PMAQ","2015-05-27","-27.028212699999997","-48.6327285"
2690993,"420800","PMAQ","2015-05-27","-27.2144651412956","-52.2198414802536"
2691027,"420750","PMAQ","2015-05-27","-26.869672536849198","-49.248468875883596"
2692082,"420540","PMAQ","2015-05-27","-27.395659999999996","-48.43275"
2692090,"420540","PMAQ","2015-05-27","-27.596999999999998","-48.549"
2692112,"420540","PMAQ","2015-05-27","-27.44312","-48.40229"
2692120,"420540","PMAQ","2015-05-27","-27.55428","-48.49622"
2692139,"420540","PMAQ","2015-05-27","-27.5877955485499","-48.54763737819329"
2692147,"420540","PMAQ","2015-05-27","-27.5877955485499","-48.54763737819329"
